order_id,shipment_date,expected_delivery_date,delivery_date,on_time_delivery
O801034,2025-02-02 21:10:22,2025-02-04 21:10:22,2025-02-04 21:10:22,1.0
O809053,2025-02-01 22:54:41,2025-02-05 22:54:41,,
O804890,2025-02-02 23:35:31,2025-02-05 23:35:31,2025-02-05 23:35:31,1.0
O807912,2025-02-01 23:59:59,2025-02-04 23:59:59,,
O800902,2025-02-02 03:04:47,2025-02-06 03:04:47,2025-02-06 03:04:47,1.0
O803398,2025-02-02 04:08:46,2025-02-06 04:08:46,,
O811338,2025-02-03 04:51:53,2025-02-06 04:51:53,,
O810824,2025-02-03 06:17:58,2025-02-05 06:17:58,2025-02-05 06:17:58,1.0
O810376,2025-02-02 06:35:27,2025-02-05 06:35:27,2025-02-05 06:35:27,1.0
O810593,2025-02-02 07:07:30,2025-02-05 07:07:30,2025-02-05 07:07:30,1.0
O805851,2025-02-02 07:21:26,2025-02-04 07:21:26,2025-02-04 07:21:26,1.0
O811658,2025-02-03 07:52:41,2025-02-06 07:52:41,2025-02-06 07:52:41,1.0
O802264,2025-02-03 09:36:16,2025-02-06 09:36:16,,
O811327,2025-02-03 11:13:26,2025-02-04 11:13:26,2025-02-04 11:13:26,1.0
O807483,2025-02-03 11:40:37,2025-02-08 11:40:37,2025-02-08 11:40:37,1.0
O805090,2025-02-02 12:29:19,2025-02-07 12:29:19,2025-02-07 12:29:19,1.0
O810934,2025-02-02 12:56:59,2025-02-06 12:56:59,2025-02-06 12:56:59,1.0
O806397,2025-02-03 15:29:14,2025-02-07 15:29:14,2025-02-07 15:29:14,1.0
O804244,2025-02-02 16:23:03,2025-02-07 16:23:03,,
O808318,2025-02-02 17:41:01,2025-02-05 17:41:01,2025-02-05 17:41:01,1.0
O808127,2025-02-03 18:15:09,2025-02-06 18:15:09,2025-02-06 18:15:09,1.0
O809569,2025-02-03 19:34:53,2025-02-06 19:34:53,2025-02-06 19:34:53,1.0
O804285,2025-02-03 19:40:03,2025-02-07 19:40:03,2025-02-09 19:40:03,0.0
O810068,2025-02-02 22:34:57,2025-02-06 22:34:57,2025-02-06 22:34:57,1.0
O804969,2025-02-03 00:04:11,2025-02-07 00:04:11,2025-02-07 00:04:11,1.0
O811899,2025-02-03 03:02:47,2025-02-07 03:02:47,,
O807635,2025-02-04 05:49:10,2025-02-06 05:49:10,,
O807548,2025-02-03 09:52:30,2025-02-07 09:52:30,2025-02-07 09:52:30,1.0
O802171,2025-02-04 14:07:52,2025-02-07 14:07:52,2025-02-07 14:07:52,1.0
O811533,2025-02-03 16:49:04,2025-02-05 16:49:04,2025-02-05 16:49:04,1.0
O801777,2025-02-03 17:11:13,2025-02-08 17:11:13,,
O808533,2025-02-03 17:35:11,2025-02-07 17:35:11,2025-02-07 17:35:11,1.0
O808470,2025-02-03 20:38:35,2025-02-07 20:38:35,2025-02-07 20:38:35,1.0
O800931,2025-02-03 20:44:22,2025-02-08 20:44:22,,
O805972,2025-02-04 21:46:47,2025-02-07 21:46:47,2025-02-07 21:46:47,1.0
O800440,2025-02-05 00:33:19,2025-02-08 00:33:19,2025-02-08 00:33:19,1.0
O803414,2025-02-04 01:15:59,2025-02-09 01:15:59,,
O808614,2025-02-05 01:20:37,2025-02-09 01:20:37,2025-02-12 01:20:37,0.0
O808858,2025-02-04 01:26:08,2025-02-08 01:26:08,2025-02-08 01:26:08,1.0
O807592,2025-02-05 01:57:05,2025-02-09 01:57:05,2025-02-09 01:57:05,1.0
O802431,2025-02-04 02:06:37,2025-02-08 02:06:37,,
O807984,2025-02-04 04:30:47,2025-02-08 04:30:47,2025-02-08 04:30:47,1.0
O804800,2025-02-05 06:01:08,2025-02-07 06:01:08,,
O807814,2025-02-05 07:08:58,2025-02-06 07:08:58,2025-02-06 07:08:58,1.0
O800477,2025-02-04 07:25:34,2025-02-06 07:25:34,2025-02-06 07:25:34,1.0
O803864,2025-02-05 12:14:51,2025-02-07 12:14:51,2025-02-07 12:14:51,1.0
O803636,2025-02-04 13:15:04,2025-02-07 13:15:04,,
O803764,2025-02-04 15:13:37,2025-02-07 15:13:37,,
O808664,2025-02-05 15:43:41,2025-02-07 15:43:41,2025-02-07 15:43:41,1.0
O809314,2025-02-05 16:40:29,2025-02-08 16:40:29,2025-02-08 16:40:29,1.0
O810750,2025-02-05 17:36:26,2025-02-09 17:36:26,,
O803613,2025-02-05 19:24:34,2025-02-07 19:24:34,2025-02-07 19:24:34,1.0
O801570,2025-02-04 20:34:18,2025-02-07 20:34:18,,
O806323,2025-02-04 21:37:16,2025-02-10 21:37:16,,
O808731,2025-02-05 22:53:15,2025-02-10 22:53:15,2025-02-10 22:53:15,1.0
O806023,2025-02-06 00:36:58,2025-02-10 00:36:58,2025-02-10 00:36:58,1.0
O809885,2025-02-05 01:24:12,2025-02-08 01:24:12,2025-02-08 01:24:12,1.0
O805598,2025-02-05 01:36:38,2025-02-08 01:36:38,2025-02-08 01:36:38,1.0
O810636,2025-02-06 02:16:04,2025-02-08 02:16:04,2025-02-08 02:16:04,1.0
O802047,2025-02-05 03:16:26,2025-02-08 03:16:26,2025-02-08 03:16:26,1.0
O807041,2025-02-06 04:43:56,2025-02-09 04:43:56,2025-02-09 04:43:56,1.0
O802976,2025-02-06 07:28:53,2025-02-09 07:28:53,,
O805379,2025-02-05 08:20:04,2025-02-09 08:20:04,,
O804620,2025-02-06 09:02:15,2025-02-09 09:02:15,2025-02-09 09:02:15,1.0
O802063,2025-02-05 12:12:55,2025-02-09 12:12:55,2025-02-09 12:12:55,1.0
O808573,2025-02-06 16:06:02,2025-02-11 16:06:02,2025-02-11 16:06:02,1.0
O801695,2025-02-05 16:08:05,2025-02-10 16:08:05,2025-02-10 16:08:05,1.0
O801606,2025-02-06 17:42:15,2025-02-10 17:42:15,2025-02-10 17:42:15,1.0
O803403,2025-02-05 17:59:50,2025-02-07 17:59:50,2025-02-07 17:59:50,1.0
O807621,2025-02-05 18:23:48,2025-02-09 18:23:48,2025-02-11 18:23:48,0.0
O804516,2025-02-05 19:15:03,2025-02-09 19:15:03,2025-02-09 19:15:03,1.0
O808065,2025-02-05 19:16:32,2025-02-07 19:16:32,2025-02-09 19:16:32,0.0
O810545,2025-02-06 21:20:55,2025-02-10 21:20:55,2025-02-10 21:20:55,1.0
O801969,2025-02-06 21:59:05,2025-02-08 21:59:05,2025-02-08 21:59:05,1.0
O805779,2025-02-06 23:17:18,2025-02-07 23:17:18,2025-02-07 23:17:18,1.0
O805372,2025-02-06 23:44:08,2025-02-08 23:44:08,2025-02-08 23:44:08,1.0
O802118,2025-02-06 00:31:40,2025-02-08 00:31:40,2025-02-08 00:31:40,1.0
O803211,2025-02-07 00:34:34,2025-02-10 00:34:34,2025-02-10 00:34:34,1.0
O808665,2025-02-07 02:02:47,2025-02-11 02:02:47,2025-02-11 02:02:47,1.0
O810012,2025-02-07 04:28:07,2025-02-09 04:28:07,2025-02-09 04:28:07,1.0
O809427,2025-02-07 06:00:00,2025-02-12 06:00:00,2025-02-12 06:00:00,1.0
O805000,2025-02-07 08:24:02,2025-02-10 08:24:02,2025-02-10 08:24:02,1.0
O804819,2025-02-07 10:27:40,2025-02-10 10:27:40,2025-02-10 10:27:40,1.0
O808543,2025-02-06 12:12:34,2025-02-11 12:12:34,,
O810295,2025-02-06 13:25:12,2025-02-09 13:25:12,2025-02-09 13:25:12,1.0
O810287,2025-02-06 16:50:16,2025-02-09 16:50:16,,
O801476,2025-02-06 17:31:11,2025-02-11 17:31:11,2025-02-11 17:31:11,1.0
O804086,2025-02-06 18:23:40,2025-02-08 18:23:40,2025-02-08 18:23:40,1.0
O810530,2025-02-07 19:58:35,2025-02-09 19:58:35,2025-02-09 19:58:35,1.0
O808568,2025-02-07 20:56:55,2025-02-10 20:56:55,,
O806979,2025-02-07 23:42:36,2025-02-10 23:42:36,2025-02-10 23:42:36,1.0
O805998,2025-02-07 23:52:42,2025-02-10 23:52:42,,
O811446,2025-02-07 00:40:05,2025-02-12 00:40:05,,
O811808,2025-02-08 01:00:06,2025-02-09 01:00:06,2025-02-13 01:00:06,0.0
O802541,2025-02-07 01:47:46,2025-02-10 01:47:46,2025-02-10 01:47:46,1.0
O807290,2025-02-07 02:24:44,2025-02-10 02:24:44,2025-02-10 02:24:44,1.0
O806438,2025-02-07 02:52:44,2025-02-12 02:52:44,,
O804586,2025-02-07 03:15:34,2025-02-10 03:15:34,2025-02-10 03:15:34,1.0
O811003,2025-02-07 04:38:00,2025-02-11 04:38:00,2025-02-11 04:38:00,1.0
O808961,2025-02-07 05:21:27,2025-02-13 05:21:27,2025-02-13 05:21:27,1.0
O800250,2025-02-07 10:13:35,2025-02-10 10:13:35,,
O809590,2025-02-08 10:16:47,2025-02-11 10:16:47,2025-02-11 10:16:47,1.0
O802422,2025-02-07 11:22:16,2025-02-10 11:22:16,2025-02-10 11:22:16,1.0
O810770,2025-02-08 12:36:14,2025-02-11 12:36:14,,
O807084,2025-02-08 14:06:32,2025-02-10 14:06:32,2025-02-10 14:06:32,1.0
O806571,2025-02-08 16:09:14,2025-02-11 16:09:14,2025-02-11 16:09:14,1.0
O809687,2025-02-08 18:52:48,2025-02-09 18:52:48,,
O806534,2025-02-08 20:58:15,2025-02-11 20:58:15,2025-02-11 20:58:15,1.0
O800604,2025-02-08 22:12:33,2025-02-11 22:12:33,2025-02-11 22:12:33,1.0
O802168,2025-02-08 22:40:29,2025-02-09 22:40:29,2025-02-09 22:40:29,1.0
O803845,2025-02-07 22:47:20,2025-02-09 22:47:20,2025-02-09 22:47:20,1.0
O809168,2025-02-09 00:46:42,2025-02-11 00:46:42,2025-02-11 00:46:42,1.0
O800677,2025-02-08 01:12:23,2025-02-11 01:12:23,2025-02-11 01:12:23,1.0
O806797,2025-02-08 02:41:27,2025-02-13 02:41:27,2025-02-13 02:41:27,1.0
O802265,2025-02-09 03:08:22,2025-02-10 03:08:22,,
O802464,2025-02-08 06:59:45,2025-02-13 06:59:45,2025-02-13 06:59:45,1.0
O805113,2025-02-08 07:15:08,2025-02-10 07:15:08,2025-02-10 07:15:08,1.0
O800241,2025-02-08 13:18:12,2025-02-13 13:18:12,,
O808633,2025-02-09 13:33:48,2025-02-11 13:33:48,2025-02-11 13:33:48,1.0
O800787,2025-02-09 16:45:36,2025-02-12 16:45:36,2025-02-12 16:45:36,1.0
O800070,2025-02-09 18:46:56,2025-02-11 18:46:56,2025-02-11 18:46:56,1.0
O809644,2025-02-08 19:28:13,2025-02-13 19:28:13,2025-02-13 19:28:13,1.0
O804600,2025-02-09 19:45:13,2025-02-12 19:45:13,2025-02-12 19:45:13,1.0
O810775,2025-02-08 20:14:24,2025-02-10 20:14:24,2025-02-10 20:14:24,1.0
O811080,2025-02-10 00:07:26,2025-02-14 00:07:26,,
O805866,2025-02-10 00:38:29,2025-02-13 00:38:29,2025-02-13 00:38:29,1.0
O806181,2025-02-10 01:09:34,2025-02-14 01:09:34,2025-02-14 01:09:34,1.0
O811870,2025-02-10 01:38:30,2025-02-13 01:38:30,,
O802814,2025-02-09 02:09:38,2025-02-11 02:09:38,2025-02-11 02:09:38,1.0
O804975,2025-02-10 02:30:17,2025-02-14 02:30:17,2025-02-17 02:30:17,0.0
O810598,2025-02-10 04:19:30,2025-02-13 04:19:30,,
O800674,2025-02-10 05:31:38,2025-02-14 05:31:38,,
O811348,2025-02-10 05:32:04,2025-02-12 05:32:04,,
O805337,2025-02-09 06:53:22,2025-02-13 06:53:22,,
O802130,2025-02-10 08:23:22,2025-02-15 08:23:22,2025-02-20 08:23:22,0.0
O801459,2025-02-10 09:48:14,2025-02-15 09:48:14,2025-02-15 09:48:14,1.0
O804210,2025-02-09 10:40:53,2025-02-12 10:40:53,2025-02-12 10:40:53,1.0
O804638,2025-02-09 11:37:06,2025-02-13 11:37:06,2025-02-13 11:37:06,1.0
O800294,2025-02-09 12:48:56,2025-02-12 12:48:56,2025-02-12 12:48:56,1.0
O808273,2025-02-10 13:49:14,2025-02-15 13:49:14,2025-02-15 13:49:14,1.0
O811126,2025-02-09 14:37:12,2025-02-12 14:37:12,2025-02-12 14:37:12,1.0
O807932,2025-02-09 15:17:56,2025-02-12 15:17:56,2025-02-12 15:17:56,1.0
O811254,2025-02-09 17:50:08,2025-02-11 17:50:08,2025-02-11 17:50:08,1.0
O800661,2025-02-09 20:54:12,2025-02-12 20:54:12,,
O802437,2025-02-11 00:56:01,2025-02-13 00:56:01,2025-02-13 00:56:01,1.0
O802605,2025-02-10 01:01:37,2025-02-12 01:01:37,2025-02-12 01:01:37,1.0
O802734,2025-02-11 01:01:54,2025-02-12 01:01:54,2025-02-12 01:01:54,1.0
O811515,2025-02-10 02:37:15,2025-02-12 02:37:15,2025-02-12 02:37:15,1.0
O802929,2025-02-11 05:01:35,2025-02-13 05:01:35,,
O803738,2025-02-10 06:44:36,2025-02-13 06:44:36,,
O801126,2025-02-10 06:45:35,2025-02-13 06:45:35,2025-02-13 06:45:35,1.0
O807654,2025-02-11 07:30:42,2025-02-14 07:30:42,2025-02-14 07:30:42,1.0
O803630,2025-02-10 08:45:38,2025-02-15 08:45:38,,
O806542,2025-02-11 09:02:22,2025-02-13 09:02:22,,
O803454,2025-02-10 10:18:55,2025-02-15 10:18:55,2025-02-15 10:18:55,1.0
O811297,2025-02-10 11:39:47,2025-02-12 11:39:47,2025-02-12 11:39:47,1.0
O804519,2025-02-11 16:00:34,2025-02-16 16:00:34,2025-02-20 16:00:34,0.0
O809091,2025-02-11 16:24:46,2025-02-13 16:24:46,2025-02-13 16:24:46,1.0
O800447,2025-02-11 17:23:30,2025-02-13 17:23:30,2025-02-13 17:23:30,1.0
O804212,2025-02-11 17:51:41,2025-02-13 17:51:41,2025-02-13 17:51:41,1.0
O811285,2025-02-11 18:49:55,2025-02-13 18:49:55,,
O810664,2025-02-11 19:16:57,2025-02-15 19:16:57,2025-02-15 19:16:57,1.0
O801079,2025-02-10 20:56:05,2025-02-12 20:56:05,2025-02-12 20:56:05,1.0
O810099,2025-02-11 20:56:39,2025-02-12 20:56:39,2025-02-12 20:56:39,1.0
O803911,2025-02-11 22:23:04,2025-02-13 22:23:04,2025-02-13 22:23:04,1.0
O802777,2025-02-11 00:40:23,2025-02-14 00:40:23,,
O808733,2025-02-11 05:31:43,2025-02-16 05:31:43,2025-02-16 05:31:43,1.0
O804904,2025-02-11 06:29:43,2025-02-14 06:29:43,2025-02-14 06:29:43,1.0
O807997,2025-02-11 06:57:22,2025-02-14 06:57:22,2025-02-14 06:57:22,1.0
O806985,2025-02-11 09:09:15,2025-02-14 09:09:15,2025-02-14 09:09:15,1.0
O810193,2025-02-12 10:50:14,2025-02-16 10:50:14,2025-02-16 10:50:14,1.0
O804046,2025-02-12 11:35:54,2025-02-16 11:35:54,2025-02-16 11:35:54,1.0
O800541,2025-02-12 12:19:06,2025-02-15 12:19:06,2025-02-15 12:19:06,1.0
O801586,2025-02-12 14:01:22,2025-02-13 14:01:22,,
O804160,2025-02-11 15:55:48,2025-02-14 15:55:48,2025-02-14 15:55:48,1.0
O805291,2025-02-11 16:01:40,2025-02-15 16:01:40,2025-02-15 16:01:40,1.0
O807146,2025-02-12 16:53:59,2025-02-15 16:53:59,2025-02-15 16:53:59,1.0
O806581,2025-02-12 21:11:01,2025-02-14 21:11:01,2025-02-14 21:11:01,1.0
O810081,2025-02-13 02:08:01,2025-02-16 02:08:01,2025-02-16 02:08:01,1.0
O811077,2025-02-13 02:41:28,2025-02-15 02:41:28,2025-02-20 02:41:28,0.0
O801629,2025-02-12 03:12:51,2025-02-16 03:12:51,2025-02-16 03:12:51,1.0
O808523,2025-02-12 04:55:32,2025-02-15 04:55:32,2025-02-15 04:55:32,1.0
O808133,2025-02-12 06:58:46,2025-02-15 06:58:46,,
O805254,2025-02-13 09:01:44,2025-02-15 09:01:44,2025-02-15 09:01:44,1.0
O807145,2025-02-13 09:38:23,2025-02-15 09:38:23,2025-02-15 09:38:23,1.0
O801597,2025-02-13 11:55:53,2025-02-15 11:55:53,,
O806170,2025-02-12 12:19:34,2025-02-15 12:19:34,,
O805516,2025-02-13 12:41:01,2025-02-15 12:41:01,2025-02-15 12:41:01,1.0
O809387,2025-02-13 13:10:20,2025-02-16 13:10:20,,
O806595,2025-02-13 14:27:53,2025-02-15 14:27:53,2025-02-15 14:27:53,1.0
O800880,2025-02-13 18:48:51,2025-02-14 18:48:51,2025-02-14 18:48:51,1.0
O805968,2025-02-13 21:51:41,2025-02-15 21:51:41,2025-02-15 21:51:41,1.0
O808073,2025-02-13 22:51:53,2025-02-16 22:51:53,2025-02-16 22:51:53,1.0
O803508,2025-02-13 23:08:48,2025-02-18 23:08:48,,
O803302,2025-02-14 03:29:42,2025-02-17 03:29:42,,
O807480,2025-02-13 05:10:30,2025-02-15 05:10:30,2025-02-15 05:10:30,1.0
O807820,2025-02-14 07:06:17,2025-02-17 07:06:17,2025-02-17 07:06:17,1.0
O800655,2025-02-14 07:46:18,2025-02-17 07:46:18,2025-02-17 07:46:18,1.0
O802076,2025-02-14 08:21:13,2025-02-18 08:21:13,,
O809598,2025-02-14 10:20:39,2025-02-17 10:20:39,2025-02-17 10:20:39,1.0
O810191,2025-02-14 11:17:33,2025-02-18 11:17:33,,
O810738,2025-02-13 11:23:06,2025-02-17 11:23:06,2025-02-17 11:23:06,1.0
O808332,2025-02-14 12:49:33,2025-02-16 12:49:33,,
O811631,2025-02-13 23:40:50,2025-02-17 23:40:50,2025-02-17 23:40:50,1.0
O811336,2025-02-14 00:59:18,2025-02-16 00:59:18,,
O806388,2025-02-14 04:58:43,2025-02-16 04:58:43,2025-02-16 04:58:43,1.0
O805498,2025-02-15 06:55:09,2025-02-18 06:55:09,2025-02-23 06:55:09,0.0
O802645,2025-02-15 07:27:27,2025-02-17 07:27:27,2025-02-17 07:27:27,1.0
O810841,2025-02-15 09:56:18,2025-02-17 09:56:18,2025-02-17 09:56:18,1.0
O810782,2025-02-14 10:23:39,2025-02-18 10:23:39,,
O808003,2025-02-14 12:34:43,2025-02-17 12:34:43,2025-02-17 12:34:43,1.0
O801712,2025-02-15 13:23:49,2025-02-18 13:23:49,,
O809128,2025-02-14 13:24:50,2025-02-17 13:24:50,2025-02-17 13:24:50,1.0
O809335,2025-02-15 13:42:24,2025-02-16 13:42:24,2025-02-16 13:42:24,1.0
O810953,2025-02-15 16:58:48,2025-02-19 16:58:48,2025-02-19 16:58:48,1.0
O804604,2025-02-14 17:11:42,2025-02-19 17:11:42,2025-02-19 17:11:42,1.0
O802801,2025-02-14 17:29:19,2025-02-18 17:29:19,2025-02-18 17:29:19,1.0
O802840,2025-02-15 18:12:06,2025-02-18 18:12:06,2025-02-18 18:12:06,1.0
O801641,2025-02-15 18:39:28,2025-02-16 18:39:28,2025-02-19 18:39:28,0.0
O810673,2025-02-14 19:38:56,2025-02-18 19:38:56,2025-02-18 19:38:56,1.0
O805378,2025-02-14 20:39:47,2025-02-16 20:39:47,2025-02-16 20:39:47,1.0
O805979,2025-02-15 00:31:07,2025-02-18 00:31:07,2025-02-18 00:31:07,1.0
O803015,2025-02-16 01:03:28,2025-02-19 01:03:28,2025-02-19 01:03:28,1.0
O808072,2025-02-16 03:28:32,2025-02-19 03:28:32,2025-02-19 03:28:32,1.0
O801960,2025-02-16 03:41:37,2025-02-18 03:41:37,2025-02-18 03:41:37,1.0
O803283,2025-02-16 03:57:50,2025-02-19 03:57:50,,
O804611,2025-02-15 06:00:15,2025-02-17 06:00:15,,
O810029,2025-02-15 06:52:27,2025-02-19 06:52:27,2025-02-19 06:52:27,1.0
O800188,2025-02-16 08:35:21,2025-02-18 08:35:21,2025-02-23 08:35:21,0.0
O809553,2025-02-15 09:21:17,2025-02-17 09:21:17,2025-02-17 09:21:17,1.0
O804432,2025-02-16 09:48:10,2025-02-19 09:48:10,2025-02-19 09:48:10,1.0
O810107,2025-02-15 11:24:47,2025-02-17 11:24:47,,
O801763,2025-02-16 12:56:59,2025-02-19 12:56:59,,
O801802,2025-02-15 14:17:40,2025-02-20 14:17:40,2025-02-20 14:17:40,1.0
O805024,2025-02-16 14:50:46,2025-02-18 14:50:46,2025-02-18 14:50:46,1.0
O811333,2025-02-15 15:10:30,2025-02-19 15:10:30,2025-02-19 15:10:30,1.0
O800058,2025-02-15 16:36:33,2025-02-20 16:36:33,2025-02-20 16:36:33,1.0
O801726,2025-02-16 18:58:01,2025-02-19 18:58:01,,
O809831,2025-02-16 22:06:47,2025-02-19 22:06:47,2025-02-19 22:06:47,1.0
O802197,2025-02-15 22:23:19,2025-02-18 22:23:19,2025-02-18 22:23:19,1.0
O810427,2025-02-16 23:59:04,2025-02-20 23:59:04,,
O808042,2025-02-17 01:26:14,2025-02-19 01:26:14,,
O800461,2025-02-16 07:43:55,2025-02-20 07:43:55,2025-02-20 07:43:55,1.0
O808479,2025-02-16 09:56:12,2025-02-21 09:56:12,2025-02-25 09:56:12,0.0
O803907,2025-02-17 13:44:15,2025-02-19 13:44:15,2025-02-19 13:44:15,1.0
O811505,2025-02-17 14:12:20,2025-02-20 14:12:20,2025-02-20 14:12:20,1.0
O804175,2025-02-17 16:17:41,2025-02-21 16:17:41,2025-02-21 16:17:41,1.0
O811573,2025-02-16 16:30:10,2025-02-20 16:30:10,2025-02-20 16:30:10,1.0
O805037,2025-02-16 17:05:16,2025-02-20 17:05:16,2025-02-20 17:05:16,1.0
O802664,2025-02-16 18:28:25,2025-02-20 18:28:25,2025-02-20 18:28:25,1.0
O807205,2025-02-17 00:09:49,2025-02-21 00:09:49,2025-02-21 00:09:49,1.0
O807914,2025-02-18 00:51:47,2025-02-23 00:51:47,2025-02-23 00:51:47,1.0
O800837,2025-02-18 04:20:18,2025-02-22 04:20:18,2025-02-22 04:20:18,1.0
O806733,2025-02-17 05:38:44,2025-02-21 05:38:44,,
O804522,2025-02-17 07:36:50,2025-02-21 07:36:50,2025-02-21 07:36:50,1.0
O800278,2025-02-18 10:16:14,2025-02-19 10:16:14,2025-02-19 10:16:14,1.0
O808454,2025-02-17 12:12:56,2025-02-22 12:12:56,,
O805437,2025-02-17 13:25:28,2025-02-21 13:25:28,2025-02-21 13:25:28,1.0
O805575,2025-02-17 13:57:12,2025-02-23 13:57:12,2025-02-23 13:57:12,1.0
O800304,2025-02-17 15:12:54,2025-02-21 15:12:54,2025-02-21 15:12:54,1.0
O803221,2025-02-18 15:17:29,2025-02-21 15:17:29,2025-02-21 15:17:29,1.0
O806465,2025-02-18 16:16:01,2025-02-22 16:16:01,,
O800254,2025-02-18 18:00:13,2025-02-20 18:00:13,2025-02-20 18:00:13,1.0
O802128,2025-02-18 19:03:33,2025-02-21 19:03:33,2025-02-21 19:03:33,1.0
O804631,2025-02-18 19:13:08,2025-02-23 19:13:08,2025-02-23 19:13:08,1.0
O810149,2025-02-17 19:50:37,2025-02-20 19:50:37,2025-02-20 19:50:37,1.0
O801060,2025-02-18 20:10:33,2025-02-23 20:10:33,2025-02-23 20:10:33,1.0
O801669,2025-02-18 22:39:18,2025-02-22 22:39:18,,
O811249,2025-02-18 23:34:50,2025-02-22 23:34:50,2025-02-25 23:34:50,0.0
O808220,2025-02-18 23:46:01,2025-02-19 23:46:01,2025-02-22 23:46:01,0.0
O806209,2025-02-18 00:12:56,2025-02-20 00:12:56,,
O808260,2025-02-18 00:18:27,2025-02-23 00:18:27,,
O802781,2025-02-18 01:23:35,2025-02-22 01:23:35,2025-02-22 01:23:35,1.0
O807254,2025-02-19 03:31:55,2025-02-22 03:31:55,2025-02-22 03:31:55,1.0
O805138,2025-02-19 04:12:18,2025-02-24 04:12:18,2025-02-24 04:12:18,1.0
O800177,2025-02-19 05:55:21,2025-02-20 05:55:21,2025-02-20 05:55:21,1.0
O811452,2025-02-18 06:31:51,2025-02-24 06:31:51,,
O808408,2025-02-18 06:47:27,2025-02-22 06:47:27,2025-02-22 06:47:27,1.0
O805465,2025-02-18 09:00:07,2025-02-20 09:00:07,2025-02-20 09:00:07,1.0
O802367,2025-02-19 11:30:19,2025-02-21 11:30:19,2025-02-21 11:30:19,1.0
O802704,2025-02-19 12:18:56,2025-02-23 12:18:56,,
O810387,2025-02-19 15:38:15,2025-02-20 15:38:15,2025-02-20 15:38:15,1.0
O801878,2025-02-19 16:56:36,2025-02-23 16:56:36,2025-02-23 16:56:36,1.0
O803568,2025-02-18 17:15:45,2025-02-21 17:15:45,2025-02-21 17:15:45,1.0
O806445,2025-02-19 17:49:29,2025-02-20 17:49:29,2025-02-20 17:49:29,1.0
O800884,2025-02-19 18:22:32,2025-02-22 18:22:32,2025-02-22 18:22:32,1.0
O809994,2025-02-18 19:11:54,2025-02-21 19:11:54,2025-02-21 19:11:54,1.0
O805296,2025-02-18 21:01:41,2025-02-21 21:01:41,2025-02-21 21:01:41,1.0
O805473,2025-02-18 22:28:28,2025-02-22 22:28:28,2025-02-24 22:28:28,0.0
O800410,2025-02-19 02:17:42,2025-02-22 02:17:42,2025-02-26 02:17:42,0.0
O804473,2025-02-20 03:31:53,2025-02-21 03:31:53,2025-02-21 03:31:53,1.0
O800755,2025-02-20 03:53:26,2025-02-23 03:53:26,,
O801148,2025-02-20 06:09:06,2025-02-23 06:09:06,2025-02-23 06:09:06,1.0
O807459,2025-02-19 06:45:33,2025-02-22 06:45:33,,
O804401,2025-02-20 07:35:19,2025-02-22 07:35:19,2025-02-22 07:35:19,1.0
O805039,2025-02-19 08:36:54,2025-02-24 08:36:54,2025-02-24 08:36:54,1.0
O811453,2025-02-19 10:56:32,2025-02-25 10:56:32,2025-02-25 10:56:32,1.0
O804032,2025-02-19 11:11:58,2025-02-23 11:11:58,2025-02-23 11:11:58,1.0
O806417,2025-02-20 12:15:46,2025-02-22 12:15:46,2025-02-22 12:15:46,1.0
O807362,2025-02-19 13:12:22,2025-02-22 13:12:22,,
O806580,2025-02-20 14:29:00,2025-02-21 14:29:00,2025-02-21 14:29:00,1.0
O811021,2025-02-20 15:17:27,2025-02-21 15:17:27,2025-02-21 15:17:27,1.0
O809605,2025-02-20 16:36:58,2025-02-24 16:36:58,2025-02-24 16:36:58,1.0
O804658,2025-02-19 17:43:14,2025-02-25 17:43:14,2025-02-25 17:43:14,1.0
O811713,2025-02-19 19:07:18,2025-02-23 19:07:18,,
O811691,2025-02-19 19:13:15,2025-02-22 19:13:15,2025-02-22 19:13:15,1.0
O807897,2025-02-20 19:53:26,2025-02-23 19:53:26,2025-02-23 19:53:26,1.0
O806618,2025-02-20 19:56:28,2025-02-23 19:56:28,2025-02-23 19:56:28,1.0
O809349,2025-02-19 21:02:17,2025-02-24 21:02:17,,
O809788,2025-02-20 23:18:47,2025-02-23 23:18:47,2025-02-23 23:18:47,1.0
O801710,2025-02-20 01:25:10,2025-02-23 01:25:10,2025-02-23 01:25:10,1.0
O800716,2025-02-20 02:44:58,2025-02-23 02:44:58,,
O800982,2025-02-21 02:55:39,2025-02-23 02:55:39,2025-02-23 02:55:39,1.0
O803259,2025-02-20 03:34:29,2025-02-22 03:34:29,2025-02-22 03:34:29,1.0
O800481,2025-02-20 04:24:02,2025-02-22 04:24:02,,
O809724,2025-02-20 06:12:43,2025-02-23 06:12:43,2025-02-23 06:12:43,1.0
O805166,2025-02-21 08:48:09,2025-02-23 08:48:09,2025-02-23 08:48:09,1.0
O810315,2025-02-21 10:29:24,2025-02-25 10:29:24,,
O804119,2025-02-21 11:43:23,2025-02-23 11:43:23,,
O801452,2025-02-20 12:55:14,2025-02-25 12:55:14,2025-02-28 12:55:14,0.0
O803735,2025-02-20 14:43:06,2025-02-24 14:43:06,,
O806966,2025-02-21 16:58:30,2025-02-23 16:58:30,2025-02-23 16:58:30,1.0
O810390,2025-02-21 17:57:51,2025-02-24 17:57:51,,
